Count,Install Year,Diameter,Material,Max CoF Factors,CoF,LoF,Risk Score,Asset ID
1,1990,15,RCP,"",1,1,1,46127
1,1990,15,RCP,"",1,1,1,46128
1,1990,12,CP,"",1,1,1,46132
1,1990,12,CP,"",1,1,1,46133
1,1990,12,CP,"",1,1,1,46136
1,1990,12,VCP,"",1,1,1,46140
1,1990,15,VCP,"",1,1,1,46142
1,1990,15,RCP,"",1,1,1,46146
1,1990,15,VCP,"",1,1,1,46162
1,1990,12,CP,"",1,1,1,46164
1,1990,15,RCP,"",1,1,1,46173
1,1990,15,RCP,"",1,1,1,46182
1,1990,15,RCP,"",1,1,1,46202
1,1990,12,CP,"",1,1,1,46207
1,1990,13,RCP,"",1,1,1,46213
1,1990,15,RCP,"",1,1,1,46214
1,1990,12,CP,"",1,1,1,46220
1,1990,15,RCP,"",1,1,1,46225
1,1990,15,RCP,"",1,1,1,46226
1,1990,15,RCP,"",1,1,1,46227
1,1990,12,CP,"",1,1,1,46232
1,1990,15,RCP,"",1,1,1,46235
1,1990,15,RCP,"",1,1,1,46236
1,1990,15,RCP,"",1,1,1,46237
1,1990,10,VCP,"",1,1,1,46243
1,1990,12,BR,"",1,1,1,46244
1,1990,15,CMP,"",1,1,1,46252
1,1990,12,CP,"",1,1,1,46256
1,1990,10,VCP,"",1,1,1,46257
1,1990,12,VCP,"",1,1,1,46259
1,1990,8,VCP,"",1,1,1,46260
1,1990,15,RCP,"",1,1,1,46265
1,1990,15,VCP,"",1,1,1,46267
1,1990,12,CP,"",1,1,1,46269
1,1990,15,RCP,"",1,1,1,46271
1,1990,15,RCP,"",1,1,1,46283
1,1990,12,CP,"",1,1,1,46286
1,1990,15,RCP,"",1,1,1,46291
1,1990,15,RCP,"",1,1,1,46293
1,1990,12,CP,"",1,1,1,46296
1,1990,15,CMP,"",1,1,1,46306
1,1990,12,CP,"",1,1,1,46307
1,1990,15,RCP,"",1,1,1,46308
1,1990,12,CP,"",1,1,1,46314
1,1990,12,VCP,"",1,1,1,46315
1,1990,15,RCP,"",1,1,1,46316
1,1990,15,RCP,"",1,1,1,46319
1,1990,12,VCP,"",1,1,1,46322
1,1990,15,VCP,"",1,1,1,46325
1,1990,12,VCP,"",1,1,1,46328
1,1990,12,CP,"",1,1,1,46330
1,1990,15,RCP,"",1,1,1,46331
1,1990,15,RCP,"",1,1,1,46332
1,1990,15,RCP,"",1,1,1,46333
1,1990,12,CP,"",1,1,1,46340
1,1990,15,RCP,"",1,1,1,46341
1,1990,7,RCP,"",1,1,1,46344
1,1990,15,RCP,"",1,1,1,46350
1,1990,10,VCP,"",1,1,1,46352
1,1990,12,VCP,"",1,1,1,46363
1,1990,15,RCP,"",1,1,1,46364
1,1990,12,CP,"",1,1,1,46366
1,1990,12,VCP,"",1,1,1,46369
1,1990,12,CP,"",1,1,1,46371
1,1990,15,RCP,"",1,1,1,46376
1,1990,12,CP,"",1,1,1,46378
1,1990,15,RCP,"",1,1,1,46380
1,1990,15,RCP,"",1,1,1,46383
1,1990,15,RCP,"",1,1,1,46384
1,1990,15,RCP,"",1,1,1,46386
1,1990,15,RCP,"",1,1,1,46394
1,1990,15,RCP,"",1,1,1,46400
1,1990,15,RCP,"",1,1,1,46401
1,1990,10,RCP,"",1,1,1,46402
1,1990,12,CMP,"",1,1,1,46418
1,1990,15,RCP,"",1,1,1,46419
1,1990,12,CP,"",1,1,1,46421
1,1990,12,CP,"",1,1,1,46431
1,1990,15,RCP,"",1,1,1,46433
1,1990,12,CP,"",1,1,1,46435
1,1990,12,VCP,"",1,1,1,46439
1,1990,15,RCP,"",1,1,1,46441
1,1990,12,CP,"",1,1,1,46446
1,1990,15,RCP,"",1,1,1,46454
1,1990,15,RCP,"",1,1,1,46456
1,1990,13,CMP,"",1,1,1,46463
1,1990,15,RCP,"",1,1,1,46466
1,1990,15,RCP,"",1,1,1,46467
1,1990,15,RCP,"",1,1,1,46469
1,1990,15,RCP,"",1,1,1,46473
1,1990,15,RCP,"",1,1,1,46476
1,1990,15,RCP,"",1,1,1,46485
1,1990,12,CP,"",1,1,1,46486
1,1990,15,RCP,"",1,1,1,46490
1,1990,15,RCP,"",1,1,1,46493
1,1990,12,CP,"",1,1,1,46494
1,1990,12,VCP,"",1,1,1,46497
1,1990,12,CP,"",1,1,1,46505
1,1990,12,CP,"",1,1,1,46506
1,1990,15,RCP,"",1,1,1,46508
1,1990,8,RCP,"",1,1,1,46518
1,1990,15,VCP,"",1,1,1,46529
1,1990,12,CP,"",1,1,1,46533
1,1990,12,CMP,"",1,1,1,46535
1,1990,15,CMP,"",1,1,1,46538
1,1990,15,VCP,"",1,1,1,46541
1,1990,12,CP,"",1,1,1,46543
1,1990,15,RCP,"",1,1,1,46561
1,1990,15,RCP,"",1,1,1,46563
1,1990,15,RCP,"",1,1,1,46573
1,1990,12,CP,"",1,1,1,46576
1,1990,15,RCP,"",1,1,1,46577
1,1990,12,CP,"",1,1,1,46581
1,1990,15,RCP,"",1,1,1,46583
1,1990,12,CP,"",1,1,1,46584
1,1990,12,CP,"",1,1,1,46591
1,1990,15,RCP,"",1,1,1,46599
1,1990,15,RCP,"",1,1,1,46603
1,1990,15,VCP,"",1,1,1,46611
1,1990,15,RCP,"",1,1,1,46613
1,1990,15,RCP,"",1,1,1,46616
1,1990,15,RCP,"",1,1,1,46618
1,1990,15,RCP,"",1,1,1,46623
1,1990,15,RCP,"",1,1,1,46626
1,1990,12,VCP,"",1,1,1,46628
1,1990,15,RCP,"",1,1,1,46633
1,1990,15,RCP,"",1,1,1,46636
1,1990,15,RCP,"",1,1,1,46637
1,1990,15,RCP,"",1,1,1,46639
1,1990,15,RCP,"",1,1,1,46641
1,1990,12,CP,"",1,1,1,46659
1,1990,15,RCP,"",1,1,1,46660
1,1990,15,RCP,"",1,1,1,46661
1,1990,15,RCP,"",1,1,1,46662
1,1990,12,VCP,"",1,1,1,46664
1,1990,15,RCP,"",1,1,1,46665
1,1990,15,VCP,"",1,1,1,46666
1,1990,12,CP,"",1,1,1,46667
1,1990,15,RCP,"",1,1,1,46668
1,1990,15,RCP,"",1,1,1,46670
1,1990,15,RCP,"",1,1,1,46685
1,1995,15,RCP,"",1,1,1,46694
1,1990,15,RCP,"",1,1,1,46695
1,1990,12,CP,"",1,1,1,46701
1,1990,15,RCP,"",1,1,1,46703
1,1990,12,CP,"",1,1,1,46708
1,1990,15,RCP,"",1,1,1,46723
1,1990,15,RCP,"",1,1,1,46724
1,1990,15,RCP,"",1,1,1,46726
1,1990,15,CMP,"",1,1,1,46727
1,1990,12,CP,"",1,1,1,46735
1,1990,10,RCP,"",1,1,1,46740
1,1990,12,CP,"",1,1,1,46751
1,1990,12,CP,"",1,1,1,46755
1,1990,12,CP,"",1,1,1,46759
1,1990,12,CP,"",1,1,1,46766
1,1990,15,RCP,"",1,1,1,46776
1,1990,12,CP,"",1,1,1,46780
1,1990,15,RCP,"",1,1,1,46782
1,1990,12,CP,"",1,1,1,46797
1,1990,15,RCP,"",1,1,1,46799
1,1990,15,RCP,"",1,1,1,46803
1,1990,15,RCP,"",1,1,1,46807
1,1990,12,CP,"",1,1,1,46809
1,1990,12,CP,"",1,1,1,46812
1,1990,12,RCP,"",1,1,1,46818
1,1990,12,CP,"",1,1,1,46821
1,1990,12,CP,"",1,1,1,46832
1,1990,15,RCP,"",1,1,1,46833
1,1990,15,RCP,"",1,1,1,46838
1,1990,12,CP,"",1,1,1,46841
1,1990,12,CP,"",1,1,1,46842
1,1990,12,CP,"",1,1,1,46850
1,1990,15,RCP,"",1,1,1,46853
1,1990,15,RCP,"",1,1,1,46857
1,1990,12,CP,"",1,1,1,46862
1,1990,12,CP,"",1,1,1,46866
1,1990,15,RCP,"",1,1,1,46868
1,1990,15,RCP,"",1,1,1,46878
1,1990,8,RCP,"",1,1,1,46881
1,1990,8,RCP,"",1,1,1,46882
1,1990,8,RCP,"",1,1,1,46883
1,1990,15,RCP,"",1,1,1,46884
1,1990,12,CP,"",1,1,1,46890
1,1990,12,CP,"",1,1,1,46896
1,1990,15,RCP,"",1,1,1,46901
1,1990,15,RCP,"",1,1,1,46902
1,1990,15,RCP,"",1,1,1,46904
1,1990,15,RCP,"",1,1,1,46907
1,1990,15,RCP,"",1,1,1,46914
1,1990,15,RCP,"",1,1,1,46916
1,1990,12,CP,"",1,1,1,46917
1,1990,15,RCP,"",1,1,1,46919
1,1990,12,CP,"",1,1,1,46920
1,1990,15,RCP,"",1,1,1,46922
1,1990,15,RCP,"",1,1,1,46926
1,1990,12,CP,"",1,1,1,46930
1,1990,12,CP,"",1,1,1,46931
1,1990,12,CP,"",1,1,1,46944
1,1990,15,RCP,"",1,1,1,46947
1,1990,15,RCP,"",1,1,1,46949
1,1990,12,CP,"",1,1,1,46953
1,1990,15,RCP,"",1,1,1,46957
1,1990,15,RCP,"",1,1,1,46963
1,1990,15,RCP,"",1,1,1,46967
1,1990,15,RCP,"",1,1,1,46969
1,1990,15,RCP,"",1,1,1,46971
1,1990,12,CP,"",1,1,1,46972
1,1990,10,RCP,"",1,1,1,46974
1,1990,15,RCP,"",1,1,1,46998
1,1990,15,RCP,"",1,1,1,46999
1,1990,12,CP,"",1,1,1,47002
1,1990,12,CP,"",1,1,1,47004
1,1990,15,RCP,"",1,1,1,47009
1,1990,15,RCP,"",1,1,1,47014
1,1990,12,VCP,"",1,1,1,47016
1,1990,15,RCP,"",1,1,1,47017
1,1990,15,RCP,"",1,1,1,47023
1,1990,12,CP,"",1,1,1,47024
1,1990,15,RCP,"",1,1,1,47037
1,1990,12,CP,"",1,1,1,47041
1,1990,15,RCP,"",1,1,1,47051
1,1990,15,RCP,"",1,1,1,47071
1,1990,12,CP,"",1,1,1,47080
1,1990,15,CMP,"",1,1,1,47084
1,1990,15,CMP,"",1,1,1,47091
1,1990,15,RCP,"",1,1,1,47096
1,1990,12,CP,"",1,1,1,47111
1,1990,13,CMP,"",1,1,1,47117
1,1990,12,CP,"",1,1,1,47121
1,1990,12,CP,"",1,1,1,47126
1,1990,12,CP,"",1,1,1,47128
1,1990,12,CP,"",1,1,1,47132
1,1990,15,RCP,"",1,1,1,47133
1,1990,15,RCP,"",1,1,1,47138
1,1990,15,RCP,"",1,1,1,47144
1,1990,15,RCP,"",1,1,1,47146
1,1990,15,RCP,"",1,1,1,47151
1,1990,15,RCP,"",1,1,1,47164
1,1990,15,RCP,"",1,1,1,47170
1,1990,12,CP,"",1,1,1,47174
1,1990,15,RCP,"",1,1,1,47176
1,1990,9,CMP,"",1,1,1,47177
1,1990,9,CMP,"",1,1,1,47178
1,1990,12,CP,"",1,1,1,47188
1,1990,8,RCP,"",1,1,1,47190
1,1990,15,RCP,"",1,1,1,47195
1,1990,15,RCP,"",1,1,1,47199
1,1990,15,RCP,"",1,1,1,47200
1,1990,15,RCP,"",1,1,1,47204
1,1990,15,RCP,"",1,1,1,47205
1,1990,8,RCP,"",1,1,1,47207
1,1990,15,RCP,"",1,1,1,47210
1,1990,15,RCP,"",1,1,1,47219
1,1990,10,RCP,"",1,1,1,47220
1,1990,12,CP,"",1,1,1,47221
1,1990,12,CP,"",1,1,1,47224
1,1990,10,RCP,"",1,1,1,47227
1,1990,15,RCP,"",1,1,1,47235
1,1990,15,RCP,"",1,1,1,47237
1,1990,12,VCP,"",1,1,1,47252
1,1990,12,CP,"",1,1,1,47279
1,1990,10,RCP,"",1,1,1,47281
1,1990,15,RCP,"",1,1,1,47294
1,1990,15,RCP,"",1,1,1,47296
1,1990,12,CP,"",1,1,1,47306
1,1990,15,CMP,"",1,1,1,47312
1,1990,12,CP,"",1,1,1,47320
1,1990,15,RCP,"",1,1,1,47329
1,1990,12,CP,"",1,1,1,47331
1,1990,12,CP,"",1,1,1,47333
1,1990,12,CMP,"",1,1,1,47335
1,1990,13,CMP,"",1,1,1,47339
1,1990,12,CMP,"",1,1,1,47343
1,1990,15,RCP,"",1,1,1,47349
1,1990,15,RCP,"",1,1,1,47350
1,1990,15,RCP,"",1,1,1,47351
1,1990,15,RCP,"",1,1,1,47354
1,1990,15,RCP,"",1,1,1,47359
1,1990,15,RCP,"",1,1,1,47361
1,1990,15,RCP,"",1,1,1,47362
1,1990,12,CP,"",1,1,1,47368
1,1995,15,RCP,"",1,1,1,47371
1,1990,10,RCP,"",1,1,1,47374
1,1990,12,CP,"",1,1,1,47387
1,1990,15,RCP,"",1,1,1,47388
1,1995,15,RCP,"",1,1,1,47397
1,1990,15,CMP,"",1,1,1,47399
1,1990,12,CMP,"",1,1,1,47410
1,1990,15,RCP,"",1,1,1,47413
1,1990,12,CP,"",1,1,1,47419
1,1990,15,RCP,"",1,1,1,47420
1,1990,12,CP,"",1,1,1,47428
1,1990,10,VCP,"",1,1,1,47434
1,1990,10,VCP,"",1,1,1,47435
1,1990,15,RCP,"",1,1,1,47438
1,1990,12,CP,"",1,1,1,47443
1,1990,12,CP,"",1,1,1,47446
1,1990,15,RCP,"",1,1,1,47459
1,1990,10,RCP,"",1,1,1,47464
1,1990,12,CP,"",1,1,1,47470
1,1990,15,RCP,"",1,1,1,47475
1,1990,15,RCP,"",1,1,1,47477
1,1990,15,CMP,"",1,1,1,47480
1,1990,12,CP,"",1,1,1,47503
1,1990,12,RCP,"",1,1,1,47507
1,1990,12,CP,"",1,1,1,47508
1,1990,12,CP,"",1,1,1,47516
1,1990,15,RCP,"",1,1,1,47521
1,1990,15,RCP,"",1,1,1,47522
1,1990,12,CMP,"",1,1,1,47526
1,1990,15,RCP,"",1,1,1,47528
1,1990,15,RCP,"",1,1,1,47536
1,1990,12,CP,"",1,1,1,47544
1,1990,15,RCP,"",1,1,1,47552
1,1990,15,RCP,"",1,1,1,47557
1,1990,15,RCP,"",1,1,1,47566
1,1990,15,RCP,"",1,1,1,47575
1,1990,12,CP,"",1,1,1,47579
1,1990,12,CP,"",1,1,1,47581
1,1990,8,RCP,"",1,1,1,47586
1,1990,10,VCP,"",1,1,1,47593
1,1990,12,CP,"",1,1,1,47595
1,1990,12,CP,"",1,1,1,47596
1,1990,15,RCP,"",1,1,1,47610
1,1990,12,CP,"",1,1,1,47614
1,1990,12,CP,"",1,1,1,47620
1,1990,12,CP,"",1,1,1,47623
1,1990,15,RCP,"",1,1,1,47632
1,1990,15,RCP,"",1,1,1,47634
1,1990,15,RCP,"",1,1,1,47637
1,1990,12,CP,"",1,1,1,47648
1,2006,15,RCP,"",1,1,1,47656
1,1990,10,VCP,"",1,1,1,47657
1,1990,15,RCP,"",1,1,1,47658
1,1990,12,CP,"",1,1,1,47659
1,1990,12,CP,"",1,1,1,47662
1,1990,12,CP,"",1,1,1,47663
1,1990,12,CP,"",1,1,1,47664
1,1990,12,CP,"",1,1,1,47666
1,1990,15,RCP,"",1,1,1,47668
1,1990,8,RCP,"",1,1,1,47679
1,1990,15,RCP,"",1,1,1,47681
1,1990,12,VCP,"",1,1,1,47682
1,1990,12,CP,"",1,1,1,47684
1,1990,12,CP,"",1,1,1,47704
1,1990,15,RCP,"",1,1,1,47710
1,1990,15,RCP,"",1,1,1,47713
1,1990,12,CP,"",1,1,1,47714
1,1990,12,CP,"",1,1,1,47726
1,1990,12,CP,"",1,1,1,47727
1,1990,12,CP,"",1,1,1,47730
1,1990,12,CP,"",1,1,1,47735
1,1990,15,RCP,"",1,1,1,47737
1,1990,12,CP,"",1,1,1,47748
1,1990,15,RCP,"",1,1,1,47757
1,1990,15,RCP,"",1,1,1,47773
1,1995,15,RCP,"",1,1,1,47774
1,1990,15,RCP,"",1,1,1,47777
1,1990,15,RCP,"",1,1,1,47781
1,1990,15,RCP,"",1,1,1,47784
1,1990,12,CP,"",1,1,1,47796
1,1990,12,CP,"",1,1,1,47797
1,1990,12,CP,"",1,1,1,47803
1,1990,12,CP,"",1,1,1,47806
1,1990,15,RCP,"",1,1,1,47815
1,1990,15,RCP,"",1,1,1,47816
1,1990,15,RCP,"",1,1,1,47820
1,1990,12,CP,"",1,1,1,47825
1,1990,12,CP,"",1,1,1,47845
1,1990,12,CP,"",1,1,1,47853
1,1990,15,RCP,"",1,1,1,47854
1,1990,12,CP,"",1,1,1,47861
1,1990,13,RCP,"",1,1,1,47866
1,1990,15,RCP,"",1,1,1,47872
1,1990,15,RCP,"",1,1,1,47877
1,1990,15,RCP,"",1,1,1,47878
1,1990,12,CP,"",1,1,1,47880
1,1990,15,RCP,"",1,1,1,47882
1,1990,15,RCP,"",1,1,1,47883
1,1990,12,CP,"",1,1,1,47884
1,1990,12,CP,"",1,1,1,47888
1,1990,12,CP,"",1,1,1,47895
1,1990,12,VCP,"",1,1,1,47901
1,1990,10,RCP,"",1,1,1,47915
1,1990,15,RCP,"",1,1,1,47925
1,1990,12,CP,"",1,1,1,47927
1,1990,12,VCP,"",1,1,1,47929
1,1990,12,CP,"",1,1,1,47931
1,1990,15,RCP,"",1,1,1,47933
1,1990,12,CP,"",1,1,1,47939
1,1990,12,CP,"",1,1,1,47942
1,1990,15,RCP,"",1,1,1,47943
1,1990,15,RCP,"",1,1,1,47952
1,1990,15,RCP,"",1,1,1,47955
1,1990,15,RCP,"",1,1,1,47962
1,1990,15,RCP,"",1,1,1,47963
1,1990,12,CP,"",1,1,1,47968
1,1990,15,RCP,"",1,1,1,47980
1,1990,12,CP,"",1,1,1,47982
1,1990,15,RCP,"",1,1,1,47984
1,1990,15,RCP,"",1,1,1,48003
1,1990,12,CP,"",1,1,1,48015
1,1990,15,RCP,"",1,1,1,48016
1,1990,15,RCP,"",1,1,1,48020
1,1990,12,CP,"",1,1,1,48023
1,1990,15,RCP,"",1,1,1,48025
1,1990,15,RCP,"",1,1,1,48041
1,1990,12,CP,"",1,1,1,48042
1,1990,12,VCP,"",1,1,1,48045
1,1990,12,CP,"",1,1,1,48046
1,1990,12,CP,"",1,1,1,48048
1,1990,12,RCP,"",1,1,1,48055
1,1990,12,CP,"",1,1,1,48058
1,1990,12,CP,"",1,1,1,48064
1,1990,12,CP,"",1,1,1,48071
1,1990,12,CP,"",1,1,1,48072
1,1990,15,RCP,"",1,1,1,48083
1,1990,10,VCP,"",1,1,1,48085
1,1990,12,CP,"",1,1,1,48088
1,1990,13,RCP,"",1,1,1,48089
1,1990,12,CP,"",1,1,1,48092
1,1990,13,RCP,"",1,1,1,48095
1,1990,15,RCP,"",1,1,1,48103
1,1990,15,RCP,"",1,1,1,48105
1,1990,9,CMP,"",1,1,1,48112
1,1990,12,CP,"",1,1,1,48117
1,1990,12,CP,"",1,1,1,48123
1,1990,12,CP,"",1,1,1,48134
1,1990,15,RCP,"",1,1,1,48151
1,1990,8,RCP,"",1,1,1,48155
1,1990,8,RCP,"",1,1,1,48169
1,1990,15,RCP,"",1,1,1,48171
1,1990,15,CMP,"",1,1,1,48176
1,1990,15,RCP,"",1,1,1,48178
1,1990,15,RCP,"",1,1,1,48203
1,1990,12,CP,"",1,1,1,48204
1,1990,10,RCP,"",1,1,1,48207
1,1990,12,CP,"",1,1,1,48208
1,1990,15,RCP,"",1,1,1,48210
1,1990,15,RCP,"",1,1,1,48213
1,1990,12,CP,"",1,1,1,48222
1,1990,12,CP,"",1,1,1,48225
1,1990,12,CP,"",1,1,1,48229
1,1990,12,CP,"",1,1,1,48241
1,1990,12,CP,"",1,1,1,48248
1,1990,8,CP,"",1,1,1,48253
1,1990,15,RCP,"",1,1,1,48254
1,1990,12,CP,"",1,1,1,48255
1,1990,15,RCP,"",1,1,1,48265
1,1990,15,RCP,"",1,1,1,48266
1,1990,12,VCP,"",1,1,1,48272
1,1990,12,CP,"",1,1,1,48282
1,1990,10,RCP,"",1,1,1,48283
1,1990,12,CP,"",1,1,1,48291
1,1990,15,RCP,"",1,1,1,48293
1,1990,13,CP,"",1,1,1,48300
1,1990,15,RCP,"",1,1,1,48329
1,1990,12,RCP,"",1,1,1,48337
1,1990,10,VCP,"",1,1,1,48358
1,1990,12,CP,"",1,1,1,48375
1,1990,15,RCP,"",1,1,1,48376
1,1990,13,RCP,"",1,1,1,48381
1,1990,12,CP,"",1,1,1,48382
1,1990,15,RCP,"",1,1,1,48390
1,1990,15,RCP,"",1,1,1,48393
1,1990,12,CMP,"",1,1,1,48400
1,1990,12,CP,"",1,1,1,48401
1,1990,12,CP,"",1,1,1,48409
1,1990,10,VCP,"",1,1,1,48414
1,1990,15,RCP,"",1,1,1,48417
1,1990,12,CP,"",1,1,1,48420
1,1990,15,RCP,"",1,1,1,48423
1,1990,15,RCP,"",1,1,1,48424
1,2006,15,RCP,"",1,1,1,48428
1,1990,15,RCP,"",1,1,1,48439
1,1990,12,CMP,"",1,1,1,48442
1,1990,10,CMP,"",1,1,1,48444
1,1990,12,CMP,"",1,1,1,48445
1,1990,10,RCP,"",1,1,1,48446
1,1990,12,CP,"",1,1,1,48452
1,1990,12,CP,"",1,1,1,48455
1,1990,12,CMP,"",1,1,1,48458
1,1990,12,VCP,"",1,1,1,48460
1,1990,15,RCP,"",1,1,1,48461
1,1990,15,RCP,"",1,1,1,48462
1,1990,15,RCP,"",1,1,1,48464
1,1990,15,RCP,"",1,1,1,48467
1,1990,15,RCP,"",1,1,1,48468
1,1990,15,RCP,"",1,1,1,48469
1,1990,12,CP,"",1,1,1,48472
1,1990,15,RCP,"",1,1,1,48474
1,1990,15,RCP,"",1,1,1,48477
1,1990,15,RCP,"",1,1,1,48478
1,1990,15,RCP,"",1,1,1,48482
1,1990,15,RCP,"",1,1,1,48483
1,1990,15,RCP,"",1,1,1,48489
1,1990,12,CP,"",1,1,1,48494
1,1990,15,RCP,"",1,1,1,48496
1,1990,12,CMP,"",1,1,1,48497
1,1990,12,CP,"",1,1,1,48501
1,1990,12,CMP,"",1,1,1,48503
1,1990,15,RCP,"",1,1,1,48504
1,1990,12,CMP,"",1,1,1,48507
1,1990,12,CMP,"",1,1,1,48508
1,1990,12,CP,"",1,1,1,48509
1,1990,12,CP,"",1,1,1,48511
1,1990,8,RCP,"",1,1,1,48512
1,1990,15,RCP,"",1,1,1,48514
1,1990,13,RCP,"",1,1,1,48522
1,1990,13,RCP,"",1,1,1,48523
1,1990,12,CMP,"",1,1,1,48526
1,1990,11,CMP,"",1,1,1,48527
1,1990,12,CP,"",1,1,1,48529
1,1990,12,CP,"",1,1,1,48530
1,1990,15,RCP,"",1,1,1,48534
1,1990,15,RCP,"",1,1,1,48535
1,1990,15,RCP,"",1,1,1,48536
1,1990,8,VCP,"",1,1,1,48541
1,1990,15,RCP,"",1,1,1,48547
1,1990,15,RCP,"",1,1,1,48552
1,1990,15,RCP,"",1,1,1,48555
1,1990,15,RCP,"",1,1,1,48559
1,1990,12,CP,"",1,1,1,48571
1,1990,15,RCP,"",1,1,1,48572
1,1990,12,VCP,"",1,1,1,48581
1,1990,12,CP,"",1,1,1,48587
1,1990,10,VCP,"",1,1,1,48588
1,1990,15,RCP,"",1,1,1,48594
1,1990,15,RCP,"",1,1,1,48647
1,1990,12,CP,"",1,1,1,48650
1,1990,12,CP,"",1,1,1,48653
1,1990,13,RCP,"",1,1,1,48671
1,1990,13,RCP,"",1,1,1,48674
1,1990,13,RCP,"",1,1,1,48675
1,1990,15,RCP,"",1,1,1,48713
1,1990,12,CP,"",1,1,1,48714
1,1990,13,RCP,"",1,1,1,48726
1,1990,13,RCP,"",1,1,1,48728
1,1990,13,RCP,"",1,1,1,48729
1,1990,15,RCP,"",1,1,1,48738
1,1990,15,RCP,"",1,1,1,48748
1,1990,15,RCP,"",1,1,1,48776
1,1990,12,CP,"",1,1,1,48777
1,1990,15,RCP,"",1,1,1,48785
1,1990,15,RCP,"",1,1,1,48800
1,1990,15,CMP,"",1,1,1,48802
1,1990,12,CP,"",1,1,1,48805
1,1990,15,RCP,"",1,1,1,48812
1,1990,15,RCP,"",1,1,1,48814
1,1990,15,RCP,"",1,1,1,48829
1,1990,12,CP,"",1,1,1,48833
1,1990,15,RCP,"",1,1,1,48834
1,1990,15,RCP,"",1,1,1,48840
1,1995,15,RCP,"",1,1,1,48843
1,1990,15,RCP,"",1,1,1,48845
1,1995,15,RCP,"",1,1,1,48847
1,1990,15,RCP,"",1,1,1,48857
1,1990,15,RCP,"",1,1,1,48858
1,1990,12,CP,"",1,1,1,48865
1,1990,15,CMP,"",1,1,1,48875
1,1990,15,RCP,"",1,1,1,48878
1,1990,15,RCP,"",1,1,1,48879
1,1990,12,CP,"",1,1,1,48893
1,1990,12,CP,"",1,1,1,48894
1,1990,15,RCP,"",1,1,1,48896
1,1990,12,CP,"",1,1,1,48898
1,1990,12,CP,"",1,1,1,48900
1,1990,12,CMP,"",1,1,1,48903
1,1990,15,RCP,"",1,1,1,48907
1,1990,15,RCP,"",1,1,1,48911
1,1990,12,CP,"",1,1,1,48913
1,1990,10,VCP,"",1,1,1,48914
1,1990,15,VCP,"",1,1,1,48923
1,1990,12,CP,"",1,1,1,48928
1,1990,12,VCP,"",1,1,1,48933
1,1990,10,VCP,"",1,1,1,48936
1,1990,12,VCP,"",1,1,1,48937
1,1990,15,RCP,"",1,1,1,48958
1,1990,15,RCP,"",1,1,1,48968
1,1990,15,RCP,"",1,1,1,48991
1,1990,15,RCP,"",1,1,1,48998
1,1990,15,RCP,"",1,1,1,49001
1,1990,15,RCP,"",1,1,1,49002
1,1990,12,CP,"",1,1,1,49020
1,1990,15,RCP,"",1,1,1,49021
1,1990,15,RCP,"",1,1,1,49022
1,1990,12,VCP,"",1,1,1,49024
1,1990,15,VCP,"",1,1,1,49025
1,1990,12,CP,"",1,1,1,49036
1,1990,12,CP,"",1,1,1,49037
1,1990,12,CP,"",1,1,1,49040
1,1990,15,RCP,"",1,1,1,49052
1,1990,15,RCP,"",1,1,1,49053
1,1990,15,RCP,"",1,1,1,49054
1,1990,15,RCP,"",1,1,1,49073
1,1990,15,RCP,"",1,1,1,49090
1,1990,12,CP,"",1,1,1,49097
1,1990,12,CMP,"",1,1,1,49099
1,1990,12,RCP,"",1,1,1,49102
1,1990,10,VCP,"",1,1,1,49104
1,1990,12,CP,"",1,1,1,49110
1,1990,15,RCP,"",1,1,1,49115
1,1990,13,VCP,"",1,1,1,49117
1,1990,15,RCP,"",1,1,1,49118
1,1990,12,VCP,"",1,1,1,49122
1,1990,10,VCP,"",1,1,1,49131
1,1990,15,RCP,"",1,1,1,49137
1,1990,15,RCP,"",1,1,1,49141
1,1990,10,RCP,"",1,1,1,49145
1,1990,10,VCP,"",1,1,1,49146
1,1990,12,CP,"",1,1,1,49149
1,1990,15,RCP,"",1,1,1,49151
1,1990,15,VCP,"",1,1,1,49153
1,1990,12,CP,"",1,1,1,49155
1,1990,15,RCP,"",1,1,1,49166
1,1990,15,RCP,"",1,1,1,49169
1,1990,12,CP,"",1,1,1,49172
1,1990,15,RCP,"",1,1,1,49174
1,1990,15,RCP,"",1,1,1,49175
1,1990,12,CP,"",1,1,1,49177
1,1990,15,RCP,"",1,1,1,49178
1,1990,13,RCP,"",1,1,1,49183
1,1990,15,RCP,"",1,1,1,49186
1,1990,13,RCP,"",1,1,1,49188
1,1990,13,RCP,"",1,1,1,49189
1,1990,13,RCP,"",1,1,1,49190
1,1990,12,CP,"",1,1,1,49206
1,1990,12,CP,"",1,1,1,49219
1,1990,15,RCP,"",1,1,1,49230
1,1990,15,RCP,"",1,1,1,49231
1,1990,15,RCP,"",1,1,1,49237
1,1990,15,RCP,"",1,1,1,49239
1,1990,15,CMP,"",1,1,1,49240
1,1990,15,RCP,"",1,1,1,49242
1,1990,15,RCP,"",1,1,1,49243
1,1990,15,RCP,"",1,1,1,49252
1,1990,15,RCP,"",1,1,1,49257
1,1990,12,CP,"",1,1,1,49272
1,1990,12,CP,"",1,1,1,49280
1,1990,12,CP,"",1,1,1,49287
1,1990,15,RCP,"",1,1,1,49300
1,1990,15,RCP,"",1,1,1,49309
